ClimateIndex,VegetationGrowth,PowerLineRisk,SensorNoise
-0.18551352276848304,-0.18513214114975607,0.05147170248261418,0.9127125824439672
-0.8186941499164837,-0.6542734900785536,0.05368158753023472,0.9870630414112782
-0.3155620617885146,1.1734398593460489,-0.5164659136587905,1.357433253219322
0.25610743849464096,0.6057343323182098,0.38864826239319916,1.4654312128220912
-0.20713740032253725,0.2775488926540641,0.2488125447236946,1.2132820399508342
1.0123331031109783,-0.9468954794277707,0.4060907306184266,0.1642676963658416
0.4726672392829681,0.7731169685791617,-0.029830726553441822,-0.40745823187197977
-0.026784787131906462,0.9326460054687835,0.3350204849304127,-0.21773729070659642
0.00403656895957237,0.031187356105460973,1.6181672543779797,0.14276967859372847
-1.0097456950571029,0.10812404120264163,-0.3101625342411312,0.5404324102730947
-1.1030823557563223,-0.6199660212866546,-0.18750478331673787,0.8652235253035365
-1.3723058525573135,-1.0770864398889293,-1.160993446230632,0.36551420395597334
-0.077886976649571,-1.051727232009482,-1.9628467673795371,0.7513423366921668
1.0065572148516169,0.04880955148203803,-1.4296648105074814,0.35895683292060776
1.338045624989443,0.26962341669439494,0.7544740523881455,0.6744824930511546
0.4731667017035686,0.8809140636405237,-0.7898368075231779,0.027392173773778783
0.20493261549591787,0.012374055495925962,1.581337441001916,-0.6931569499612933
-0.07656941250134938,0.19327948013896679,0.8305273855785723,-1.2724566355587543
0.5279832873265352,0.03648667506457062,-0.4130713436912701,-0.7869135713153681
0.4691181489153096,0.031276203842352024,0.32078469119701947,-0.8221876554831746
0.3851413768663407,0.6250467081466499,1.046333204835742,-1.2766578737999643
1.3361156511345718,-0.4949403903827866,0.4917061658033686,-0.7271676957976831
1.0757768896617164,0.29234347461733157,0.26703246615897636,-0.828234623967563
0.4583614442910956,1.1872045721544746,0.8918022725837809,-1.0090424968043776
0.7706529487203923,0.903548455874752,1.3479345248577126,-0.492419576481696
0.12495955864323838,0.5437206314836514,1.301102350446678,-0.08875052846862441
0.07702089406819279,0.3511276794337946,1.0275446061060225,-0.3667861171928145
0.3274633164327539,0.08556728199748648,0.140346453080763,0.2559595322393434
0.6419324959969426,0.6374597206589662,0.8678114309920334,0.21526954660785427
0.7903292328453417,0.485010007565024,0.8655252566380721,0.10714411010244113
0.6017284454880982,0.9657800554516714,0.277060279344949,1.131908925924683
-0.08179877890818227,0.14025478307966144,1.4593876927650857,1.3013584877212145
0.25480076329035,0.3211954005190952,0.03713009397024842,0.5924596044340558
0.21626281340010817,-0.0572222375742078,0.8076774886655076,0.4004389927961753
-0.2613646290161801,-0.05382412781611494,0.28026379129334156,0.038488917834952896
-0.5940654380945418,-0.05650482279019786,-0.0404935056433976,-0.22268045341760256
-0.6513649594753407,-0.2630162232939861,-1.0549777834700516,-0.8818762499223597
-0.8151775822589564,-0.6027490408587225,-0.32803843091505974,0.032177108536888155
-0.14179449598025978,-0.8101754306805764,-0.7787463195960561,-0.4755229954893939
-0.1085127151823768,-0.5534761893204556,-0.39564322622943093,-0.7940338681676766
0.1837143564929224,0.4798713516636805,-0.44072214541189053,-0.43437123348467066
0.4736720454006019,0.1015669186183075,0.49182623014987786,-0.3412007863968391
0.3804084810548372,-0.0616748972400491,0.31003126100075684,-0.02396148349474639
0.9918577406359068,0.6832105427794861,1.2297905309391672,-0.40284296823982185
1.1304607368054738,0.9600698643625143,2.0007566625944815,-0.7264235172694332
0.3714615946734436,0.762608065106279,0.07932442486534197,-0.8440163246559271
-0.11954321450543848,0.6031170760846816,0.8141736242890689,0.26287235988320135
0.3915316689392182,-0.118930926100592,-0.14710869727608927,0.45625747365981395
-0.38604443525286836,1.103076013850471,0.7141273391698975,0.1304181528754988
-1.1267983692224466,0.8865399314711738,0.4115534680575394,0.72324267828713
-1.5859726878528961,-0.6211505604218848,-0.028853375869427437,0.602084439512075
-1.335213617236649,-0.8886188707067422,-1.699486894870876,0.41047780909901327
-0.8745017162097048,-0.8993563015953119,-0.8449706919979251,-0.233938798639724
-1.3792082867146045,-0.24560513941469309,-0.8107076330722438,-0.561394307190056
-0.18986981293896166,-0.8679297106482106,-0.24731863497420492,-0.41535620504699033
0.8974650933837204,0.416576649198941,-0.7401748070979439,0.15350051143958543
0.9509135401611779,1.389425494475983,0.21621680592117254,0.465826139150888
1.1948517215376184,0.24694857867554287,0.7174828104332911,-0.6469551775593398
0.701692787854054,1.1744615922907693,1.4967735340221489,-0.48051675183758435
1.3054927242834837,0.20074958052129444,0.20383212962391128,-0.41218725091837694
1.1058776314680923,0.8472480927315614,-0.2605249395654198,-0.37430982049109573
0.12187959177523788,1.3372620903884993,1.2445867944214073,-0.7693877495565542
-0.17161774442568026,0.07842583027606664,0.8319575014841325,-0.13793903939462432
-0.612995444265748,0.1804229432139407,-0.30388218323342053,-0.5067876476468716
-0.4826119909633025,-0.8132492504835596,-0.47506860887810065,-1.0043690644119216
0.6445341727838829,-0.597235118785541,-1.0791182997680797,-0.6965052961624264
0.39500989610330306,0.03734165638950182,0.2710093651423295,-0.1784503819062886
0.011256353467048397,-0.03596652010455742,0.08238409330953061,-1.2937208878928232
-0.7497160836723422,0.6758043377606684,0.8065321214214316,-1.1594947300924479
-0.23652277704275632,-0.023882837827369885,1.5700649650478486,-0.36780832835667
-0.22952473967031267,-0.6292370216568146,-0.9358142513465864,-0.19251484475172445
-0.5388426904113706,-1.1005365072637505,-0.8155910249505083,-0.694785877608577
0.466380934248323,-0.3227003386775973,-0.9337295702222443,0.1841433673581513
0.3651508077976352,-0.27989367558617695,0.8011323025524317,0.41676971572885035
-0.2630175117048836,0.011963675402306237,-0.42316992814526716,-0.3579840928990877
0.2789765155724022,0.8016832833730576,-0.8236143375206286,-0.00490265597398476
-0.13003772366023192,0.24449653081031636,0.32430126569060114,-0.4359175096190958
-0.06676559258974885,-0.3956990800775315,0.21690746954599327,-0.3738530624198452
-0.16620993824602906,-0.6521208186056608,-0.5591879096255596,0.07861316297700188
0.13411163703997003,-0.8493519127891573,-0.4247113075717981,0.43858409206749605
-0.7408244946327068,0.012406313298286564,-0.7738672086264327,0.6361666079505766
-0.9002067245141532,-1.341973221792569,-1.1767396782789628,0.5329757596911523
-0.5002834562991663,-1.5290716359777239,-0.935991065943931,-0.4043794233815581
-0.3832383187330747,-1.5173068280518176,-1.493502763637297,-0.2998042030470395
-0.6984735057551285,-1.0291434945754845,-0.5988568515904076,-0.5282892971992059
-0.07108539799601898,-1.39559492861208,-0.7018207606652134,0.29815287256958545
-1.285582028660858,-0.9993368379776817,-0.5843635925749873,0.13699960503417202
-0.714334483376946,-1.4730765457454975,-1.199098223380588,0.03176106633129788
0.08385689246604144,-0.89062088667376,-1.0722118380981704,-0.18052962999619537
-0.18510328731001777,-0.5222133130996897,-0.2952180145820869,-0.3549159444070878
0.015315127331194028,0.7177531016968328,0.02968272020102347,-0.44694452160959086
0.6113275502138082,0.09225263056667388,-0.5807528429052302,-0.8615987727463748
-0.5074666753632621,0.22794084033430018,0.3702245430416843,0.14893963794054155
-0.1917629858722021,-0.32285393348866925,0.2977339571106936,-0.9864159441515093
-0.016426811056258497,0.14123323202469446,-1.0288869759192234,-0.21725573371774298
0.15774943600782612,-0.16100675077427795,0.39291746673982986,0.9615418419280035
0.20135773273472585,0.15435725444515253,-0.24740978223077575,0.344311288810007
0.5561183211864309,-0.2454843715355371,0.2290763376441507,0.03662030766544727
0.6287727377036976,0.4023082967411178,0.6495385098008428,-0.2257119532950157
0.30520344874590266,0.04880510342751193,0.3336247168584636,0.008080683886413531
0.5921367224448078,-0.25843855147026634,0.6166877464822886,0.6842834765116063
0.6212131573232158,1.190304519157811,-0.24588936921154245,-0.07490057044642351
-0.45451091432588825,1.5968718578016454,1.3519721183333233,-0.08771279181236634
-0.1781733268682116,-0.196702329124063,1.9537436473264562,-0.0055596424622793295
-0.07002393150530167,0.17729838417879382,0.033396554959813,0.10749429816974222
-0.44425397977636716,0.26463917333633435,1.0123793129921423,0.7587054616132827
0.48561552747624154,-0.41630455674687916,-0.5581458960156734,0.544070909240802
0.36779332537771636,0.6719432530224675,-0.8532072851674164,1.2000318871229485
0.17845137847490672,0.27601276146190684,0.0810104268722549,0.1325971737654742
0.536501256913392,0.25413491526390874,-0.3901471037559295,-0.5414616470194287
0.2076585301943103,1.2580654828982951,0.2909359019332388,-1.184740794174596
0.022489439093045044,0.491459526402069,-0.4897747666346536,-0.974940068598583
-0.09972465773920745,0.5581806564233638,1.2305984828604366,-0.21666954010498773
-0.2042516056948605,-0.38982548644501414,1.5717259666093448,-0.14372641507674605
-0.13601147802992922,-0.2905437015499236,-0.23697871433051126,-0.1871613380233681
-0.3820390380610686,-0.47125383805812304,-0.25870859505291793,-0.421441455985577
-0.6238502179813301,-0.364509844213942,-0.6012604305758358,0.4148433295028827
-1.762180056783437,0.025639357486856085,0.09241158072978428,-0.7048204526017685
-1.4048698367885801,-1.2327727240732151,-1.5694622612585154,-0.9527647058768525
-1.5386968084849204,-0.45989576999062287,-0.9742593562644886,-0.12643421720440262
-0.7162517339178267,-1.671702278695816,-1.3075459993767207,0.14353990685043694
-1.1124401181884513,-0.7419327367428283,-1.4813099332554702,-0.0725784782944492
-0.4232280986301702,-0.7421055098671824,-1.1818627840494624,0.5216021190465647
-0.8367913328410678,-0.24281125965284317,-0.3603267262512027,0.26250847558025664
-0.4226874218676885,-1.2247560917584295,-0.10206891260878931,0.1175557122427108
-0.5572427055669017,-0.2190102769055403,-1.2983692112602814,-0.6101860783876112
-1.168384480658783,-0.11894475842953733,-1.0502421951749166,0.3892482282820934
-1.8588338404030091,0.09961959237793439,-0.5500503617858048,0.2630420266904785
-1.5736432316865812,-0.8758844101145964,-0.8884625159871682,0.7620845623606436
-1.044436437849587,-1.2193888223268483,-1.4941583680189763,0.5811948380279812
-0.5772046220486813,-1.9695015879688045,-1.927944223373759,0.8365879174337425
-0.31861051637010596,-1.2261150765930702,-1.4610862972729268,0.8430611866278296
-0.4929072016137549,-1.070764703160448,-0.7970516765920543,0.1852625604947477
-0.1409086632723925,-1.5753420043513522,-0.37433460404032437,0.3845087896023197
0.0293788028662631,-0.22333650773121944,-0.1829223120157193,0.814792064190921
-0.8998719536594385,-0.7114958047405807,-0.4317217920534395,0.6648791764581538
-0.3710808573270454,-1.1873934006686282,-0.7834500774355285,0.15421187498986177
-0.5655155016249058,-1.4009364230877897,-1.3595930921201518,-0.5524728028162774
-0.8837974776261004,-0.3728629719061396,-1.5980190490810984,0.8742127901656734
-0.37199928389782566,-0.5870056134906791,-1.0947954120473407,1.0495251718370344
-0.548218411847365,-0.39699690841228635,0.741839259091077,0.7915901876073027
0.19088377484968244,-0.8393180230362772,-0.5298015962195352,1.5186724679035972
-0.179864886499106,0.6850273346937629,-0.054272958669187354,0.933704586375744
0.19029844897838627,0.6523692267914065,0.6319889386753029,-0.038148690844632904
-0.2303596736275639,0.251367442327842,0.4493540460140139,0.2798170960996327
-0.07240127107266782,-0.7053410066004522,0.22573955408590485,0.5291465495216177
0.22921433421465243,0.21481319749352934,-0.04244416222215319,0.6529072792315125
0.12536717822093318,-0.6070265872317925,0.45830419516973675,0.6261696669667656
0.22354644335233995,-0.8059646158703118,-0.8420606334327401,1.0275121602398642
0.13670493341831044,0.15249236834959146,-0.35764635978078646,0.8368877979397641
0.5648353563808162,-0.1150024567178641,0.20790827618940178,0.43837259399929007
0.17813663575041352,0.13831416940702437,0.32448308997654607,0.11132376436769342
0.7525737078120498,-0.2850960018966941,0.07862099743874185,-0.13080651764293272
1.2502905376453013,0.4357832121843395,0.7211515225023258,-0.8474254006328321
1.0087285092863403,1.3693030052726352,0.9277571907709664,-0.14520013297359013
0.4474657314502521,1.857632027773648,2.475395119616376,-0.29757938659870165
0.09047475131479057,1.738224488538461,2.128098155254671,-0.49949352285559545
-0.14676108262757523,0.6086823417740053,0.4159468132633334,-0.8589207915265755
-0.6048031412153366,-0.22848249541900723,0.2744864200572249,-0.5700292669530002
0.3518880475563028,-0.9534519032662003,0.05267013137921922,-0.5630178356751546
0.22158977846319547,0.16716181331060342,-0.9574881289627181,-0.2592093954480984
0.23833894903076486,0.4460442244062332,0.3556762991718688,1.0202825535969684
-0.15203272780412258,0.05592258168004338,0.0752257459467402,0.5384874832974473
-0.42511647311614464,0.5256576615433197,0.6677893091008922,0.14541683976321973
-0.7137593177334156,0.1909009589408432,-0.17327516177256613,0.4327993806883312
-0.39817001198774105,-1.109767264562328,0.5314135171628289,1.2441783410984257
-0.5851133536336118,-0.8766596929855679,-0.7220126693688148,1.1625710678722532
-0.08030721120711304,0.3033703800087806,-0.9070261063551713,0.5309082320285757
-0.7458746618522427,-0.2923011946917151,0.1253051359648133,1.3220055173817544
-0.7809179128146556,-0.4525512991685824,-0.5565294957775265,1.6518010506294454
0.7168236739665519,-0.9150056538163867,-0.9067094571675882,1.8435212790380926
0.842722316589742,0.9874456057213932,0.10137253735642593,1.2951709778369445
0.885233036958974,1.4549634225338561,1.424069612326389,1.2897737978232044
1.1530004706658588,1.6977729864117632,2.0066740675185644,1.356173982053385
0.7235412893076739,1.4442663201808819,2.1984185104341654,0.67647135014909
0.6908155569518224,0.8151618954932768,1.2427028482297746,1.1804030114229214
0.5791204238762273,0.7637723664464786,0.15457684528191762,1.3174491921519476
0.7281263872838968,1.734608562557058,0.5939345143295003,1.1635345175535277
0.6343803129541054,1.9194458972748984,1.3571805649827071,1.070338376927992
0.7480144739261433,1.2417111082606016,1.2456408875667278,0.9533156979915474
1.0604260066781863,0.43223547795439643,1.1855187389928705,0.41259215092365137
1.3398215191371516,0.047556342796783,0.5100933664759368,0.5186796582711816
1.7206370780131763,0.7900403180645101,0.4208448019000465,1.3555222613372404
0.48043900440110143,0.2489953957236688,1.5543499548719606,0.8333906968934869
-0.1743091054845856,0.742039784579805,0.5115170965203514,0.38467324214642534
-0.7621685731746571,0.628459114681243,0.6831699069849206,0.25815066182744884
0.3898004968015729,-0.7409598811953733,-0.7667714032409522,-0.13943350547866312
0.25006733958335214,0.05916607026414035,-0.3702937092446024,0.06448089387421789
-0.4507225743868756,0.8955891338922972,0.1194577227538759,0.6102326308934382
-0.1441431288819608,0.31617871850168555,0.5968758332580425,0.712040384723408
0.22046118971639939,0.7045618751377135,0.21589625151076597,0.9241341865729826
0.10945498565786621,1.1341600716096614,0.19477156891119296,1.639777565713794
0.056539514638334634,-0.1960505310204398,0.7992757432501245,0.9712962238335949
0.45989943474119627,-0.3708084932763706,-0.3124522779004864,-0.16773338640588953
0.09577644469429902,-1.0843233997803088,-0.7844867903380859,0.24602061894743707
0.4599435906114254,-0.16353471220306176,-1.0861938890856422,0.17296081708695973
0.32015924388271355,-0.36863007511064083,0.8835501188674509,0.5770497989574035
0.1136293838030675,0.0580864357826372,0.04309298084874852,-0.5592275950462224
-0.04404812259815122,-0.2495799194040039,-0.4091434515763417,-0.5879322224799555
0.8680095776060555,0.1941605893130126,-0.4573615078328763,-0.18405438730588508
1.30728442261724,1.0607868237452227,0.5803163273509223,-0.470711898697495
1.2642107526388628,1.4054280757793078,1.7377109155696198,-0.058983618117011305
1.4097238845068714,1.053080076114757,2.1340592546041792,0.051612907852590775
2.0244371554674427,0.9224724521052418,2.2046918895049146,0.14024571801339653
1.0913970070199857,1.3417083570954016,1.4055283948997064,0.32427954761167543
1.0253956489317397,0.9046715450808627,1.3385462216367425,1.3305588173952723
1.5815485393025734,1.1952678422284049,1.0745024905984877,1.1244627172753485
1.4138429638770096,0.9156399778737033,1.3792467062766571,0.0652781368814841
1.1893016360165463,1.5381597393270574,1.0147122375130397,0.8392158911502037
0.2196283137104117,0.5966574372358407,1.6297725708844935,1.1949218642262402
0.9957036653262226,0.1409978316861133,1.007149035912358,0.9366832566306387
0.610678915757946,1.095651300613515,0.908611970881489,-0.03884947318761367
1.16574541589351,1.4947135467738992,0.6499488874923172,0.16682218816861358
1.0630368842668265,1.4276695511576194,1.2045482590883845,-0.2023539334341349
0.7313487834910559,1.795254460652826,1.659920250125201,-0.34719031279036094
0.8977935037679114,-0.2673602559592738,2.0172099183232755,-1.1476091396213386
0.4472349819359719,-0.12810294743603468,-0.3588601395520614,-0.3376739180078112
0.0792138866992346,0.3903517510525271,0.12329543306677311,-0.03161872079468825
0.0938606662195919,-0.4378270796537332,0.7719514037047035,-0.27217326821640686
-0.7125884829761612,-0.3328720126126944,0.5346139806347114,0.20737225648362095
-0.6731380052872424,-0.7353307469899889,-0.7168349746643886,1.2042717969673173
-0.280228877585293,-0.4829942783728061,-0.26262572382169347,1.0828120170871107
-0.3256812872200566,-0.4595099624427874,-0.46571163552336214,0.8476384954147679
0.1358378707644503,-0.35323981440549923,-0.07222658246791114,0.6377525062775232
0.1344041046931605,-1.0588935455695834,0.3141388840901663,0.683446242971015
0.5930879282150384,-1.7910426445087817,0.476053277395194,0.47696218029922516
0.9692529581192851,-0.8805172644372552,-0.471694670066465,-0.1451380373474479
0.36659259033559705,1.1863605460300621,-0.13902507998438382,-0.007393993288096895
0.691648678579295,0.9423407165996854,0.970322075357624,0.1765653066026352
1.685861867624644,0.7631160952706585,1.0117782926069425,0.6665794432859142
1.7328662738162426,1.9102787114632398,1.6201657019893094,-0.038238901736510345
2.029722157821918,1.2306585523656977,2.163918096405582,-0.40772904639888724
1.3887363371788461,1.87447792079117,1.913934818055514,-0.11522286000146742
1.7789710705545159,1.8098001213807657,1.6969766034188005,0.3898652961430047
1.8400149938504815,1.1774987833165196,2.2740656430306463,0.6624786080698529
1.139228744015341,2.2628619162927066,1.5514789733988892,0.5927711131916534
0.7109242086688039,1.5964715367170208,1.3791939783356937,-0.2458085507438244
1.2948994776806488,0.6416624657289269,0.8176488516364608,-1.273341897396917
0.586948760531703,0.372059776196211,1.8534547983458651,-0.5137649732462166
0.06678895978333016,1.6272110694696607,1.0075929894793751,-0.5734276703512845
-1.2029505855884555,1.8364290899532332,0.3149348881916634,-1.2814415097594736
-0.3307801939070987,1.2326774877978566,1.1925185704329713,-0.7431986477813991
0.06583103509767393,0.7213106581650373,0.9536806906185471,-0.4539632062404314
0.09818227654430978,0.2967263203748581,0.08871961801452116,-0.5035081034257322
-0.7777508135166759,0.12843008067915415,-0.267168623078389,-0.9546011413484712
-0.4544784938849339,0.28072268733395583,0.14734094465031106,-1.5489312148903656
-0.8129490140046225,0.30998757259672993,-0.5500493313112482,-1.3514615469108047
-0.2940382602909598,-0.8479466067958992,-0.16779421037129333,-1.7481819849877458
-0.5065106041792786,-0.35571063182166707,-1.4522839609888538,-1.1783082190099972
-0.36437632238883566,-0.16994563802766005,-0.3547246141503088,-0.26057636022107566
-0.19245117434823128,-0.5013068192069918,-0.22300679249487196,0.06318792634133341
-0.11028578688090973,-0.2956975866897943,-0.7480055226016884,-0.28090011770240736
-0.7785026867164836,0.6903378647890062,-0.854493063149974,-0.5711726930598795
-0.9041555134861372,0.25649572235793294,-0.12252346363085198,0.16693288188896327
-0.9696541715622302,-0.3003979380366081,-0.7158538499581875,1.2061208693978647
-1.2725571296083174,-0.5470413230384676,-0.3481774081370307,1.171796244244041
-0.9834338201646763,-1.0472611568470906,-0.9425976226376844,0.8639359945809886
-0.20646411571781853,0.09629674595803372,-1.3988194966945093,0.006247305875252018
-0.18866590517810036,1.2044948977796817,-0.4472912942689544,0.8245562474222353
0.7067842734135501,0.09180429515101518,0.9128555256713964,1.4738433095020573
0.30518512089574146,0.3590021020573552,0.11763425682306228,0.6716962822552124
-0.11100918790598455,-0.2852582200207413,0.3850355558118969,0.152370410274849
0.03918652436118468,-0.9586566238537009,-0.06121940985820851,0.5386608090243415
-0.9694372542328984,-0.17292245000098347,0.058233784105017894,-0.17389186212612945
0.15768011545582283,-0.44132182785710977,-0.9409780249962437,-0.16699802852975656
0.38953953707993716,-0.04391796616314447,0.08342495723683013,-0.5939352193634884
0.357358087973995,-0.4907007126697856,0.11280595816773173,-0.9271019962231856
-0.11761430971308678,0.6361811553217014,0.42991367668226066,-0.43711253652496
-0.6284863991354502,0.025699651453427536,0.9294503883260691,-0.27883157240001566
0.7197242905960319,-0.17015305920271315,-0.2027988504506528,-0.3776234900212632
0.5705774558083634,0.28753843248626193,0.6118246481206833,0.1762523663802814
0.006409488811879582,-0.20825463029936625,-0.4602908991557094,0.39499755656049695
-0.5471966609186211,-1.1559014553088602,0.07254126849180209,1.562497803964793
-0.3860731184129814,-0.37143319144889586,-0.9262245243708442,1.200553416576263
0.18928705860479733,-0.5253544197216728,-0.2822003170398767,1.1212916363590173
-0.20154428579816625,0.39945164204247063,-0.30804900087830933,0.5191607293407916
0.12717392172648542,-0.4103799055574301,0.15298942101096336,0.4107690851505315
0.6319695281243288,0.1495015072528956,-0.19515446184378732,0.7374984177205688
1.1374824441956868,0.7178874729516866,0.41086197833559207,-0.06591938199862468
0.2636808793992944,0.817032103520753,0.6947176047892138,-0.14622115709162276
0.21290157802805967,0.7498677462262433,0.5868103127825535,0.12627389623980276
0.18126831202470187,-0.5600452378696026,0.0867037398403987,0.028975339131034478
-0.4779595530032625,0.18470725706508234,0.519982429462438,0.6325611971534859
-0.44129312256738773,0.5324702394490515,-0.05382169366152606,0.3375059721637691
-0.6156065175676413,-0.2030226210048762,-0.09525282688487735,0.35521288891875913
-0.3506375717724166,-0.449049948865828,-0.2111477465135714,0.879493448528178
0.22933076747997025,-1.132451506834733,-1.7217093226566824,1.1707547144421793
-0.5229078119717314,-0.42776484319225283,-1.1498620333905345,0.03561355276373357
-0.09530410427781794,-0.10527304430861656,-0.8063680122645771,-1.267030303861468
-0.3398350971207139,0.09661032241113587,-0.8502716631111433,-0.9219442831995966
-0.2455394925709975,0.12438882049257019,-0.0521611709065988,-1.224089897000455
0.4264081060325474,-0.17683295385905543,-0.06178872374492257,-1.445905897136962
0.076844548627028,-0.2572896749375442,0.020631250739128956,-0.3008704776383979
-0.6321593874267586,-0.8635898397371714,0.6196336330977917,-0.3453582206866514
-0.7770479405286892,-0.20477922465288545,-1.1370413674241142,0.6367182802241469
-0.20497062270044786,-0.7920961582512189,0.5672626015766759,0.20651716267764836
0.22756825011434,-0.2901745467175103,0.07312763839844383,0.945969328505545
0.17529984961292133,-0.35623780379149184,0.16966546849622205,0.417917777928383
1.1294035184923565,0.030952453792524773,-0.3087535331244888,0.4266743752751606
0.11701931817980127,0.20421607335709813,1.1834801854939059,0.012892360734430619
-0.4415419686151089,0.4202243965143631,0.773891380435658,0.3697905439200779
0.18894446487233196,-0.47523296684805044,-0.6795416797698585,1.0464992611138058
-0.029078794010435505,-0.20214301604334467,0.4734295232518647,1.1153144135913746
0.20758873023349897,0.9841966896269428,-0.45758432182129605,1.3561715949137183
0.17381867361199152,0.652528053422505,1.458546592099181,1.3388551540757867
0.39082111105321055,0.9015560941910981,0.29594980408805605,0.6514792895911262
-0.24882981927326941,-0.3880631903796353,1.764447777011425,-0.03042075118794052
-0.28480768528417455,-0.4429298176602761,-0.20354947495986556,0.383532005319296
0.2308713644809505,-0.6395952575190844,-0.4917225901314587,0.44811557949958664
0.037264392044891806,0.6863575036909328,-0.022833996451849747,0.7259313566245781
0.3575257087651306,0.8836385654459707,0.520957477588859,-0.06767088867826077
0.4501119720119122,0.2422924045415522,0.44463765277526934,0.23904529843493802
0.9342199161251563,0.37761993339179906,0.5248479350303693,1.0423437110655693
0.7743305310318935,2.012421480122011,0.9764367409134296,-0.04650641072545336
0.9187021822745917,1.4601461031093292,2.239494530630526,0.2993855470546165
0.5738635356003272,0.5231306324638038,1.2309271243598807,-0.18575178946095683
0.11144275001786769,0.8478595765560226,1.4357623994541489,0.04873433334272509
-0.5199316060050848,0.6283108147431999,1.1627528642653728,-0.26590398548551103
-0.43096070754001814,-0.05329054034117233,-0.27542847069774246,0.11141702853352067
-0.36214656958190344,-0.07012641870696593,-0.6912007668757625,-0.12959552733488866
0.1076880802065533,-0.4317550852778119,0.6403327896015713,-0.3034945146752121
0.18772401902053026,0.35820622994935214,-0.9143918775299263,-1.1232000177305577
